_key,_ts,time_ms,time_iso,hash,coin,usdc,szi,fundingRate,nSamples,type
funding-3737837b1b89efefc917d66d41b7f39804de63d7,1782370800021,1782370800021,2026-06-25T15:00:00.021000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,-0.000013,0.00017,0.0000012884,,funding
funding-b87b7c6a32aa58205b054784f4c78dd5c55ce8db,1782370800021,1782370800021,2026-06-25T15:00:00.021000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ZRO,0.000186,-17.1,0.0000125,,funding
funding-7a11c0bf2f6d386be861a71a0f01ceaccdb0b20c,1782374400066,1782374400066,2026-06-25T16:00:00.066000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,0.000006,0.00017,-0.0000006489,,funding
funding-9293c1c06a2ff5a33cf4cff38ed791231b4898b9,1782374400066,1782374400066,2026-06-25T16:00:00.066000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ZRO,-0.000111,-17.1,-0.0000073948,,funding
funding-af668eb67f7b93c11bf57e25bed47ac0bcdb9a15,1782374400066,1782374400066,2026-06-25T16:00:00.066000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ENA,-0.000162,151.0,0.0000125,,funding
funding-d234c5621572291cdeee892e1022b56f98a1812e,1782378000009,1782378000009,2026-06-25T17:00:00.009000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,0.00008,0.00017,-0.0000077055,,funding
funding-2af05127b2a21331629394c4bb0931bab4d42cbd,1782378000009,1782378000009,2026-06-25T17:00:00.009000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ZRO,0.000089,-17.1,0.000005939,,funding
funding-e61c665aff35333e28d7b718f7123d3f8b0b8a18,1782378000009,1782378000009,2026-06-25T17:00:00.009000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ENA,-0.000161,151.0,0.0000125,,funding
funding-f2cceae176dd4826e1b46c2db47b79baa2726603,1782381600040,1782381600040,2026-06-25T18:00:00.040000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,0.000043,0.00017,-0.000004107,,funding
funding-413be1d21cdfb788425c08e83922d661a64fd76d,1782381600040,1782381600040,2026-06-25T18:00:00.040000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ZRO,-0.000101,-17.1,-0.0000068098,,funding
funding-bd716355a2c7285954af2e12bca0b6f96320fe1e,1782381600040,1782381600040,2026-06-25T18:00:00.040000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ENA,-0.000161,151.0,0.0000125,,funding
funding-b9e1d1995ee4d9422224137be20a0a551767ec99,1782385200059,1782385200059,2026-06-25T19:00:00.059000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,0.000053,0.00017,-0.000005146,,funding
funding-be463d6c36e5c5718a3c31ffc1db773c5b139418,1782385200059,1782385200059,2026-06-25T19:00:00.059000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ZRO,0.000189,-17.1,0.0000125,,funding
funding-1389f27b850fe9a419dbafd7b51c91a8d33ac377,1782385200059,1782385200059,2026-06-25T19:00:00.059000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ENA,-0.00016,151.0,0.0000125,,funding
funding-a63f0f4046a9a032bf6c66d3f04fa2b82048efb4,1782388800013,1782388800013,2026-06-25T20:00:00.013000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,0.000046,0.00017,-0.0000044893,,funding
funding-258f24834abc1c3048bf4e80cc05e9077c58475d,1782388800013,1782388800013,2026-06-25T20:00:00.013000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ZRO,-0.000007,-17.1,-0.0000005212,,funding
funding-e3f868ebfd07e7ebe85043082571a94e0f9fa25f,1782388800013,1782388800013,2026-06-25T20:00:00.013000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ENA,-0.000159,151.0,0.0000125,,funding
funding-b7d64bdaf4d343c77587b5fc4f84dd422e45d23f,1782392400054,1782392400054,2026-06-25T21:00:00.054000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,0.000022,0.00017,-0.0000021264,,funding
funding-c893e5273591cb7543e224b96284046ba1bf19ab,1782392400054,1782392400054,2026-06-25T21:00:00.054000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ZRO,0.000186,-17.1,0.0000125,,funding
funding-6379ef8745fbef5dd43e9b35792a4097f38d53c6,1782392400054,1782392400054,2026-06-25T21:00:00.054000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ENA,-0.000158,151.0,0.0000125,,funding
funding-56b5ec0bd3ee06d5a2bcd198edbfb45357a032d5,1782439200084,1782439200084,2026-06-26T10:00:00.084000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,HYPE,0.000134,-0.17,0.0000125,,funding
funding-6a0b47f4fa95964638a790a1285214770ad31f0f,1782442800008,1782442800008,2026-06-26T11:00:00.008000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,HYPE,0.00013,-0.17,0.0000125,,funding
funding-a02755f4f960680d45c3e270257d95776bfdc5a0,1782442800008,1782442800008,2026-06-26T11:00:00.008000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:MSFT,0.000317,-0.031,0.0000290445,,funding
funding-3e2aa0ba988d64319cb2f0a75f83174d650510da,1782446400013,1782446400013,2026-06-26T12:00:00.013000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:XYZ100,-0.000072,0.0004,0.00000625,,funding
funding-830ecf0ddfeb3b58fd9cedbeea25e681d2545a7e,1782450000010,1782450000010,2026-06-26T13:00:00.010000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:XYZ100,-0.000144,0.0008,0.00000625,,funding
funding-4ebc6f4c1c4d9a8a2d2f274ffbfc678500604302,1782453600030,1782453600030,2026-06-26T14:00:00.030000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:XYZ100,-0.000145,0.0008,0.00000625,,funding
funding-3eb3b5bf47937d7291b4d0947d5f82f5d2c6f2b7,1782457200029,1782457200029,2026-06-26T15:00:00.029000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:XYZ100,-0.000146,0.0008,0.00000625,,funding
funding-42a1137c83b6b944bb0169a29eb5ed9f44248328,1782460800070,1782460800070,2026-06-26T16:00:00.070000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:XYZ100,-0.000146,0.0008,0.00000625,,funding
funding-4e950d031d9254fc014e31a952805a5cbce6ac6b,1782464400001,1782464400001,2026-06-26T17:00:00.001000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:XYZ100,-0.000145,0.0008,0.00000625,,funding
funding-b1a617ff5bca64961c131c028b3d87d7749b7a10,1782468000009,1782468000009,2026-06-26T18:00:00.009000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:XYZ100,-0.000145,0.0008,0.00000625,,funding
funding-62893c56b377ec82f3b6710247fabde5f880d398,1782471600032,1782471600032,2026-06-26T19:00:00.032000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:XYZ100,-0.000145,0.0008,0.00000625,,funding
funding-4740d9910a8d905059a26df62402f187feff6c33,1782475200076,1782475200076,2026-06-26T20:00:00.076000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:XYZ100,-0.000145,0.0008,0.00000625,,funding
funding-3e727cc5515dd3b8f63cba703b8a7fda6db54ce6,1782478800058,1782478800058,2026-06-26T21:00:00.058000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,0.00009,-0.00033,0.0000046336,,funding
funding-600d0dfa12e6ae070770778e1a545db0aa63c39f,1782478800058,1782478800058,2026-06-26T21:00:00.058000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:XYZ100,-0.000277,0.0008,0.0000119482,,funding
funding-8e12929fdfd0b64efd1f1afbb6e4bb20b201ce3c,1782482400025,1782482400025,2026-06-26T22:00:00.025000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:XYZ100,-0.00017,0.0008,0.000007323,,funding
funding-47b766e960cacf6eef2fbbcbc7bd553db7d78bdc,1782482400025,1782482400025,2026-06-26T22:00:00.025000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:BRENTOIL,-0.000624,0.43,0.0000199455,,funding
funding-c7afa60beab73321fb847a26fc5f9491224c81da,1782518400047,1782518400047,2026-06-27T08:00:00.047000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ZEC,0.000157,-0.03,0.0000125,,funding
funding-9004353e7a4cb438c2e94a5864118e7592fa3a00,1782522000061,1782522000061,2026-06-27T09:00:00.061000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ZEC,0.000157,-0.03,0.0000125,,funding
funding-bebd56fcfa8703a6221c5ddbf33743cf9cd0bb6e,1782525600033,1782525600033,2026-06-27T10:00:00.033000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ZEC,0.000156,-0.03,0.0000125,,funding
funding-f0b03bd1af8bd798b3af77c1c4e1f848338bc08a,1782525600033,1782525600033,2026-06-27T10:00:00.033000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:SNDK,0.000066,-0.005,0.00000625,,funding
funding-739f5ad9d49d1ed1d18cf56478c9ad0f37298f15,1782529200064,1782529200064,2026-06-27T11:00:00.064000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:SPCX,-0.000659,0.07,0.0000610445,,funding
funding-07a6f3d27a55c47c98dedf2350d8603d4970e138,1782532800005,1782532800005,2026-06-27T12:00:00.005000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:SPCX,0.000039,0.07,-0.0000036286,,funding
funding-d9747eb82e2add7b79ac6c073e50ebab0238022c,1782536400052,1782536400052,2026-06-27T13:00:00.052000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:SPCX,-0.000029,0.07,0.0000027303,,funding
funding-eb7b869947966c5eefc5ed1fcb26d042574acce8,1782540000003,1782540000003,2026-06-27T14:00:00.003000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:SPCX,0.000044,0.07,-0.00000412,,funding
funding-f31b13d457823c4c0d93c148ffa87abbff768f72,1782543600022,1782543600022,2026-06-27T15:00:00.022000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:SPCX,-0.000077,0.07,0.0000071836,,funding
funding-ed076c17aa973200c9d5659092ca3872dda20570,1782547200062,1782547200062,2026-06-27T16:00:00.062000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:SPCX,-0.000067,0.07,0.00000625,,funding
funding-97b06b4f570a7155909ca231ce9fddf3ca4986da,1782550800001,1782550800001,2026-06-27T17:00:00.001000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:SPCX,-0.000047,0.07,0.0000043828,,funding
